drug	disease.x	proximity.x	pval.x	similarity.x	adjusted_similarity.x	disease.y	proximity.y	pval.y	similarity.y	adjusted_similarity.y
filgrastim	Alzheimer Disease	0.5	0.042200802	0.875	0.996659662454039	Language Disorders	1	0.013045334	0.75	0.939653140975545
fish oil	Alzheimer Disease	0.807692308	0.000714236	0.798076923	0.594593066903804	Memory Disorders	1.615384615	0.028613396	0.59615384625	0.66895867909953
fish oil	Alzheimer Disease	0.807692308	0.000714236	0.798076923	0.594593066903804	Alzheimer Disease	0.807692308	0.000714236	0.798076923	0.594593066903804
flavin adenine dinucleotide	Alzheimer Disease	0.807692308	0.004425046	0.798076923	0.989328478365885	Alzheimer Disease	0.807692308	0.004425046	0.798076923	0.989328478365885
flavin adenine dinucleotide	Alzheimer Disease	0.807692308	0.004425046	0.798076923	0.989328478365885	Memory Disorders	1.653846154	0.029459707	0.5865384615	0.150281016769313
flavoxate	Alzheimer Disease	0	0.000320319	1	0.999498689431439	Alzheimer Disease	0	0.000320319	1	0.999498689431439
flibanserin	Alzheimer Disease	0.333333333	0.002869014	0.91666666675	0.827624363017613	Language Disorders	1.333333333	0.001344171	0.66666666675	0.831480882514626
flibanserin	Alzheimer Disease	0.333333333	0.002869014	0.91666666675	0.827624363017613	Alzheimer Disease	0.333333333	0.002869014	0.91666666675	0.827624363017613
floxuridine	Alzheimer Disease	0	0.001418066	1	0.999498689431439	Alzheimer Disease	0	0.001418066	1	0.999498689431439
fluciclovine (18f)	Alzheimer Disease	0.846153846	0.041515581	0.7884615385	0.571220394852227	Language Disorders	1.384615385	0.00047204	0.65384615375	0.257439085164792
fluciclovine (18f)	Alzheimer Disease	0.846153846	0.041515581	0.7884615385	0.571220394852227	Memory Disorders	1.076923077	1.12e-08	0.73076923075	0.427981586987909
fluciclovine (18f)	Alzheimer Disease	0.846153846	0.041515581	0.7884615385	0.571220394852227	Alzheimer Disease	0.846153846	0.041515581	0.7884615385	0.571220394852227
flucytosine	Alzheimer Disease	0	0.023296852	1	0.999498689431439	Alzheimer Disease	0	0.023296852	1	0.999498689431439
fludrocortisone	Alzheimer Disease	0.5	0.001385596	0.875	0.996659662454039	Alzheimer Disease	0.5	0.001385596	0.875	0.996659662454039
flufenamic acid	Alzheimer Disease	0.333333333	0.000432116	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.000432116	0.91666666675	0.998223773135608
flunitrazepam	Alzheimer Disease	1.111111111	0.045922535	0.72222222225	0.407197952041138	Memory Disorders	1.777777778	0.016478133	0.5555555555	0.114840081731367
flunitrazepam	Alzheimer Disease	1.111111111	0.045922535	0.72222222225	0.407197952041138	Alzheimer Disease	1.111111111	0.045922535	0.72222222225	0.407197952041138
flunitrazepam	Alzheimer Disease	1.111111111	0.045922535	0.72222222225	0.407197952041138	Amyloid Neuropathies	2.111111111	0.023518678	0.47222222225	0.205454054086366
fluorouracil	Alzheimer Disease	0	0.005026772	1	0.999498689431439	Alzheimer Disease	0	0.005026772	1	0.999498689431439
fluoxetine	Alzheimer Disease	0.571428571	0.000580485	0.85714285725	0.995622925786853	Alzheimer Disease	0.571428571	0.000580485	0.85714285725	0.995622925786853
flupentixol	Alzheimer Disease	0	4.29e-08	1	0.916996180685167	Alzheimer Disease	0	4.29e-08	1	0.916996180685167
flupentixol	Alzheimer Disease	0	4.29e-08	1	0.916996180685167	Language Disorders	0.8	3.17e-09	0.8	0.968779061072677
flupentixol	Alzheimer Disease	0	4.29e-08	1	0.916996180685167	Memory Disorders	1.2	0.001978499	0.7	0.354850999878246
fluphenazine	Alzheimer Disease	0.166666667	9.07e-06	0.95833333325	0.879271554806123	Language Disorders	0.666666667	6.88e-11	0.83333333325	0.980055283476762
fluphenazine	Alzheimer Disease	0.166666667	9.07e-06	0.95833333325	0.879271554806123	Alzheimer Disease	0.166666667	9.07e-06	0.95833333325	0.879271554806123
fluphenazine	Alzheimer Disease	0.166666667	9.07e-06	0.95833333325	0.879271554806123	Memory Disorders	1	0.000101595	0.75	0.475573630947114
flurbiprofen	Alzheimer Disease	0	0.003848635	1	0.999498689431439	Alzheimer Disease	0	0.003848635	1	0.999498689431439
fluspirilene	Alzheimer Disease	0.666666667	0.017871322	0.83333333325	0.676022002084612	Memory Disorders	1.333333333	0.025914738	0.66666666675	0.282698225791934
fluspirilene	Alzheimer Disease	0.666666667	0.017871322	0.83333333325	0.676022002084612	Alzheimer Disease	0.666666667	0.017871322	0.83333333325	0.676022002084612
fluspirilene	Alzheimer Disease	0.666666667	0.017871322	0.83333333325	0.676022002084612	Language Disorders	0.666666667	3.51e-06	0.83333333325	0.980055283476762
flutamide	Alzheimer Disease	0	0.000319968	1	0.999498689431439	Alzheimer Disease	0	0.000319968	1	0.999498689431439
fluticasone	Alzheimer Disease	0.5	0.003668153	0.875	0.996659662454039	Alzheimer Disease	0.5	0.003668153	0.875	0.996659662454039
fluticasone furoate	Alzheimer Disease	0.666666667	0.038314193	0.83333333325	0.993726881956618	Alzheimer Disease	0.666666667	0.038314193	0.83333333325	0.993726881956618
fluticasone propionate	Alzheimer Disease	0.5	0.004903907	0.875	0.996659662454039	Alzheimer Disease	0.5	0.004903907	0.875	0.996659662454039
fluvastatin	Alzheimer Disease	0.5	0.008429464	0.875	0.996659662454039	Alzheimer Disease	0.5	0.008429464	0.875	0.996659662454039
fluvoxamine	Alzheimer Disease	0.5	0.019968885	0.875	0.759915570510543	Memory Disorders	0.5	0.000166622	0.875	0.759915570510543
fluvoxamine	Alzheimer Disease	0.5	0.019968885	0.875	0.759915570510543	Alzheimer Disease	0.5	0.019968885	0.875	0.759915570510543
fluvoxamine	Alzheimer Disease	0.5	0.019968885	0.875	0.759915570510543	Language Disorders	0.5	1.2e-05	0.875	0.759915570510543
fluvoxamine	Alzheimer Disease	0.5	0.019968885	0.875	0.759915570510543	Amyloid Neuropathies	1	5.68e-06	0.75	0.910611085269981
folic acid	Alzheimer Disease	0.5	0.007994863	0.875	0.996659662454039	Alzheimer Disease	0.5	0.007994863	0.875	0.996659662454039
folic acid	Alzheimer Disease	0.5	0.007994863	0.875	0.996659662454039	Memory Disorders	1.5	0.028475261	0.625	0.206233008902532
follitropin	Alzheimer Disease	0	0.003466974	1	0.999498689431439	Alzheimer Disease	0	0.003466974	1	0.999498689431439
fondaparinux	Alzheimer Disease	0	0.001233732	1	0.999498689431439	Alzheimer Disease	0	0.001233732	1	0.999498689431439
foreskin fibroblast (neonatal)	Alzheimer Disease	0.3	5.39e-07	0.925	0.839190416674763	Memory Disorders	1.2	0.003871224	0.7	0.354850999878246
foreskin fibroblast (neonatal)	Alzheimer Disease	0.3	5.39e-07	0.925	0.839190416674763	Alzheimer Disease	0.3	5.39e-07	0.925	0.839190416674763
foreskin keratinocyte (neonatal)	Alzheimer Disease	0.272727273	5.95e-10	0.93181818175	0.848180158816482	Alzheimer Disease	0.272727273	5.95e-10	0.93181818175	0.848180158816482
foreskin keratinocyte (neonatal)	Alzheimer Disease	0.272727273	5.95e-10	0.93181818175	0.848180158816482	Memory Disorders	1.181818182	0.00078888	0.7045454545	0.365324285433523
formoterol	Alzheimer Disease	0	0.000120148	1	0.916996180685167	Memory Disorders	0.333333333	2.22e-05	0.91666666675	0.994327988993813
formoterol	Alzheimer Disease	0	0.000120148	1	0.916996180685167	Language Disorders	1.333333333	0.015712763	0.66666666675	0.282698225791934
formoterol	Alzheimer Disease	0	0.000120148	1	0.916996180685167	Alzheimer Disease	0	0.000120148	1	0.916996180685167
fosinopril	Alzheimer Disease	0	0.02169323	1	0.916996180685167	Memory Disorders	0	1.59e-06	1	0.916996180685167
fosinopril	Alzheimer Disease	0	0.02169323	1	0.916996180685167	Alzheimer Disease	0	0.02169323	1	0.916996180685167
fosinopril	Alzheimer Disease	0	0.02169323	1	0.916996180685167	Amyloid Neuropathies	1	0.002130568	0.75	0.910611085269981
fosinopril	Alzheimer Disease	0	0.02169323	1	0.916996180685167	Language Disorders	1	0.012922929	0.75	0.475573630947114
fostamatinib	Alzheimer Disease	0.864864865	0.001409179	0.78378378375	0.559727085352154	Language Disorders	1.462837838	5.49e-07	0.6342905405	0.75944931068941
fostamatinib	Alzheimer Disease	0.864864865	0.001409179	0.78378378375	0.559727085352154	Alzheimer Disease	0.864864865	0.001409179	0.78378378375	0.559727085352154
galantamine	Alzheimer Disease	1	0.010631454	0.75	0.97809499521373	Alzheimer Disease	1	0.010631454	0.75	0.97809499521373
gallamine triethiodide	Alzheimer Disease	0.6	0.005753171	0.85	0.995123544742407	Alzheimer Disease	0.6	0.005753171	0.85	0.995123544742407
gallium nitrate	Alzheimer Disease	0.5	0.018792222	0.875	0.996659662454039	Alzheimer Disease	0.5	0.018792222	0.875	0.996659662454039
gemeprost	Alzheimer Disease	0	0.000645362	1	0.999498689431439	Alzheimer Disease	0	0.000645362	1	0.999498689431439
gemfibrozil	Alzheimer Disease	0.5	0.007167738	0.875	0.996659662454039	Alzheimer Disease	0.5	0.007167738	0.875	0.996659662454039
gentamicin	Alzheimer Disease	0.5	0.036491273	0.875	0.759915570510543	Memory Disorders	0.5	0.000222043	0.875	0.759915570510543
gentamicin	Alzheimer Disease	0.5	0.036491273	0.875	0.759915570510543	Amyloid Neuropathies	1.5	0.009935867	0.625	0.661048189545015
gentamicin	Alzheimer Disease	0.5	0.036491273	0.875	0.759915570510543	Alzheimer Disease	0.5	0.036491273	0.875	0.759915570510543
gilteritinib	Alzheimer Disease	1.055555556	0.046296866	0.736111111	0.973086425632035	Alzheimer Disease	1.055555556	0.046296866	0.736111111	0.973086425632035
ginseng	Alzheimer Disease	0	0.000302586	1	0.916996180685167	Memory Disorders	1	0.005681591	0.75	0.945098078077383
ginseng	Alzheimer Disease	0	0.000302586	1	0.916996180685167	Alzheimer Disease	0	0.000302586	1	0.916996180685167
glatiramer	Alzheimer Disease	0	0.011195598	1	0.999498689431439	Alzheimer Disease	0	0.011195598	1	0.999498689431439
gliclazide	Alzheimer Disease	0	0.000354692	1	0.999498689431439	Alzheimer Disease	0	0.000354692	1	0.999498689431439
glimepiride	Alzheimer Disease	0.333333333	0.002209523	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.002209523	0.91666666675	0.998223773135608
glipizide	Alzheimer Disease	0	0.004721264	1	0.916996180685167	Memory Disorders	1	0.044065343	0.75	0.945098078077383
glipizide	Alzheimer Disease	0	0.004721264	1	0.916996180685167	Alzheimer Disease	0	0.004721264	1	0.916996180685167
gliquidone	Alzheimer Disease	0.5	0.024936826	0.875	0.996659662454039	Alzheimer Disease	0.5	0.024936826	0.875	0.996659662454039
gluconolactone	Alzheimer Disease	0	0.012692636	1	0.999498689431439	Alzheimer Disease	0	0.012692636	1	0.999498689431439
glucosamine	Alzheimer Disease	0	9.81e-05	1	0.916996180685167	Alzheimer Disease	0	9.81e-05	1	0.916996180685167
glucosamine	Alzheimer Disease	0	9.81e-05	1	0.916996180685167	Memory Disorders	1	0.021286118	0.75	0.945098078077383
glutathione	Alzheimer Disease	0.447368421	5.45e-21	0.88815789475	0.997263346779681	Alzheimer Disease	0.447368421	5.45e-21	0.88815789475	0.997263346779681
glutathione disulfide	Alzheimer Disease	0.5	0.043407438	0.875	0.996659662454039	Alzheimer Disease	0.5	0.043407438	0.875	0.996659662454039
glyburide	Alzheimer Disease	0.666666667	0.000905385	0.83333333325	0.676022002084612	Language Disorders	1.555555556	0.037306717	0.611111111	0.696354345281111
glyburide	Alzheimer Disease	0.666666667	0.000905385	0.83333333325	0.676022002084612	Alzheimer Disease	0.666666667	0.000905385	0.83333333325	0.676022002084612
glycerin	Alzheimer Disease	0.75	0.02666437	0.8125	0.99141072500421	Alzheimer Disease	0.75	0.02666437	0.8125	0.99141072500421
glycol salicylate	Alzheimer Disease	0	0.001418066	1	0.999498689431439	Alzheimer Disease	0	0.001418066	1	0.999498689431439
glycopyrronium	Alzheimer Disease	0.333333333	0.006020789	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.006020789	0.91666666675	0.998223773135608
glycyrrhizic acid	Alzheimer Disease	0.166666667	5.67e-06	0.95833333325	0.879271554806123	Alzheimer Disease	0.166666667	5.67e-06	0.95833333325	0.879271554806123
glycyrrhizic acid	Alzheimer Disease	0.166666667	5.67e-06	0.95833333325	0.879271554806123	Memory Disorders	0.833333333	0.000705458	0.79166666675	0.968505343796825
glymidine	Alzheimer Disease	0.5	0.047460101	0.875	0.996659662454039	Alzheimer Disease	0.5	0.047460101	0.875	0.996659662454039
goserelin	Alzheimer Disease	0.5	0.029491062	0.875	0.996659662454039	Alzheimer Disease	0.5	0.029491062	0.875	0.996659662454039
guaifenesin	Alzheimer Disease	0.571428571	0.002031744	0.85714285725	0.725845478306619	Memory Disorders	0.857142857	5.74e-08	0.78571428575	0.564478846567066
guaifenesin	Alzheimer Disease	0.571428571	0.002031744	0.85714285725	0.725845478306619	Language Disorders	1.285714286	0.005742419	0.6785714285	0.853251817926061
guaifenesin	Alzheimer Disease	0.571428571	0.002031744	0.85714285725	0.725845478306619	Alzheimer Disease	0.571428571	0.002031744	0.85714285725	0.725845478306619
guanabenz	Alzheimer Disease	0	0.00194825	1	0.916996180685167	Language Disorders	1	9.91e-07	0.75	0.939653140975545
guanabenz	Alzheimer Disease	0	0.00194825	1	0.916996180685167	Alzheimer Disease	0	0.00194825	1	0.916996180685167
guanfacine	Alzheimer Disease	0	0.002595716	1	0.916996180685167	Alzheimer Disease	0	0.002595716	1	0.916996180685167
guanfacine	Alzheimer Disease	0	0.002595716	1	0.916996180685167	Language Disorders	1	0.000128182	0.75	0.939653140975545
haloperidol	Alzheimer Disease	0.388888889	3.55e-08	0.90277777775	0.806900452905362	Memory Disorders	1.444444444	2.97e-05	0.638888889	0.229896728106207
haloperidol	Alzheimer Disease	0.388888889	3.55e-08	0.90277777775	0.806900452905362	Language Disorders	1.277777778	7.07e-12	0.6805555555	0.856645005656245
haloperidol	Alzheimer Disease	0.388888889	3.55e-08	0.90277777775	0.806900452905362	Alzheimer Disease	0.388888889	3.55e-08	0.90277777775	0.806900452905362
halothane	Alzheimer Disease	1	0.010914477	0.75	0.475573630947114	Memory Disorders	1.555555556	1.26e-06	0.611111111	0.713359050810149
halothane	Alzheimer Disease	1	0.010914477	0.75	0.475573630947114	Language Disorders	1.851851852	0.025658679	0.537037037	0.0973156650145975
halothane	Alzheimer Disease	1	0.010914477	0.75	0.475573630947114	Alzheimer Disease	1	0.010914477	0.75	0.475573630947114
heparin	Alzheimer Disease	0.5	3.5e-05	0.875	0.996659662454039	Alzheimer Disease	0.5	3.5e-05	0.875	0.996659662454039
hexachlorophene	Alzheimer Disease	0.333333333	0.025562266	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.025562266	0.91666666675	0.998223773135608
hexafluronium	Alzheimer Disease	0	0.000915877	1	0.999498689431439	Alzheimer Disease	0	0.000915877	1	0.999498689431439
hexocyclium	Alzheimer Disease	0.5	0.004212868	0.875	0.996659662454039	Alzheimer Disease	0.5	0.004212868	0.875	0.996659662454039
homatropine	Alzheimer Disease	0.8	0.020039608	0.8	0.989632625584422	Alzheimer Disease	0.8	0.020039608	0.8	0.989632625584422
homatropine methylbromide	Alzheimer Disease	0.8	0.02801105	0.8	0.989632625584422	Alzheimer Disease	0.8	0.02801105	0.8	0.989632625584422
human c1-esterase inhibitor	Alzheimer Disease	0.5	0.004730895	0.875	0.996659662454039	Alzheimer Disease	0.5	0.004730895	0.875	0.996659662454039
human thrombin	Alzheimer Disease	0.375	3.4e-05	0.90625	0.99791977939539	Alzheimer Disease	0.375	3.4e-05	0.90625	0.99791977939539
human thrombin	Alzheimer Disease	0.375	3.4e-05	0.90625	0.99791977939539	Memory Disorders	1.375	0.000665469	0.65625	0.262061106154156
huperzine a	Alzheimer Disease	0	0.018990157	1	0.999498689431439	Alzheimer Disease	0	0.018990157	1	0.999498689431439
hydrocodone	Alzheimer Disease	0.333333333	0.005828413	0.91666666675	0.827624363017613	Alzheimer Disease	0.333333333	0.005828413	0.91666666675	0.827624363017613
hydrocodone	Alzheimer Disease	0.333333333	0.005828413	0.91666666675	0.827624363017613	Language Disorders	1.333333333	0.01453463	0.66666666675	0.831480882514626
hydrocortisone	Alzheimer Disease	0.5	0.005026772	0.875	0.996659662454039	Alzheimer Disease	0.5	0.005026772	0.875	0.996659662454039
hydroflumethiazide	Alzheimer Disease	0.625	0.013429977	0.84375	0.698405543162004	Memory Disorders	1.375	0.003827837	0.65625	0.823508316799341
hydroflumethiazide	Alzheimer Disease	0.625	0.013429977	0.84375	0.698405543162004	Alzheimer Disease	0.625	0.013429977	0.84375	0.698405543162004
hydroxocobalamin	Alzheimer Disease	0.333333333	3.93e-07	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	3.93e-07	0.91666666675	0.998223773135608
hyoscyamine	Alzheimer Disease	0.5	0.007170166	0.875	0.996659662454039	Alzheimer Disease	0.5	0.007170166	0.875	0.996659662454039
ibalizumab	Alzheimer Disease	0.333333333	0.002897268	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.002897268	0.91666666675	0.998223773135608
ibandronate	Alzheimer Disease	0	0.004752629	1	0.999498689431439	Alzheimer Disease	0	0.004752629	1	0.999498689431439
ibuprofen	Alzheimer Disease	0.5	0.000159969	0.875	0.996659662454039	Alzheimer Disease	0.5	0.000159969	0.875	0.996659662454039
ibutilide	Alzheimer Disease	0.875	0.029650431	0.78125	0.986261956524198	Alzheimer Disease	0.875	0.029650431	0.78125	0.986261956524198
icosapent	Alzheimer Disease	0.454545455	6.09e-05	0.88636363625	0.997187918776537	Alzheimer Disease	0.454545455	6.09e-05	0.88636363625	0.997187918776537
ifenprodil	Alzheimer Disease	0.5	0.0138285	0.875	0.759915570510543	Alzheimer Disease	0.5	0.0138285	0.875	0.759915570510543
ifenprodil	Alzheimer Disease	0.5	0.0138285	0.875	0.759915570510543	Memory Disorders	0.5	0.003791328	0.875	0.759915570510543
ifenprodil	Alzheimer Disease	0.5	0.0138285	0.875	0.759915570510543	Language Disorders	0.5	0.00168839	0.875	0.988674027190168
ifosfamide	Alzheimer Disease	0	0.006830513	1	0.999498689431439	Alzheimer Disease	0	0.006830513	1	0.999498689431439
iloperidone	Alzheimer Disease	0.272727273	1.05e-08	0.93181818175	0.848180158816482	Memory Disorders	1.363636364	0.000536348	0.659090909	0.267592015277234
iloperidone	Alzheimer Disease	0.272727273	1.05e-08	0.93181818175	0.848180158816482	Language Disorders	1.363636364	3.28e-06	0.659090909	0.816330670195741
iloperidone	Alzheimer Disease	0.272727273	1.05e-08	0.93181818175	0.848180158816482	Alzheimer Disease	0.272727273	1.05e-08	0.93181818175	0.848180158816482
iloprost	Alzheimer Disease	0.75	0.048672013	0.8125	0.628833714233804	Memory Disorders	1.375	0.00032906	0.65625	0.823508316799341
iloprost	Alzheimer Disease	0.75	0.048672013	0.8125	0.628833714233804	Alzheimer Disease	0.75	0.048672013	0.8125	0.628833714233804
imatinib	Alzheimer Disease	0.375	0.003494701	0.90625	0.812253019594901	Language Disorders	1	0.004719134	0.75	0.939653140975545
imatinib	Alzheimer Disease	0.375	0.003494701	0.90625	0.812253019594901	Alzheimer Disease	0.375	0.003494701	0.90625	0.812253019594901
imipramine	Alzheimer Disease	0.56	1.63e-08	0.86	0.731494181998516	Memory Disorders	1.36	2.6e-09	0.66	0.269377471185143
imipramine	Alzheimer Disease	0.56	1.63e-08	0.86	0.731494181998516	Language Disorders	1.56	1.94e-06	0.61	0.69310460995807
imipramine	Alzheimer Disease	0.56	1.63e-08	0.86	0.731494181998516	Alzheimer Disease	0.56	1.63e-08	0.86	0.731494181998516
indigotindisulfonic acid	Alzheimer Disease	0.428571429	5.12e-05	0.89285714275	0.997451470293365	Alzheimer Disease	0.428571429	5.12e-05	0.89285714275	0.997451470293365
indigotindisulfonic acid	Alzheimer Disease	0.428571429	5.12e-05	0.89285714275	0.997451470293365	Memory Disorders	1.428571429	0.008730126	0.64285714275	0.23699746879252
indomethacin	Alzheimer Disease	0.777777778	0.019886502	0.8055555555	0.990463909261791	Alzheimer Disease	0.777777778	0.019886502	0.8055555555	0.990463909261791
infliximab	Alzheimer Disease	0	0.042410927	1	0.916996180685167	Memory Disorders	0	0.014515165	1	0.998215649602825
