Gene_A_Entrez ID	GeneB_Entrez_ID	data_source(s)
387	4659	HPRD,IntAct,PINA
387	4691	IntAct,MINT,PINA
387	4899	PINA
387	4931	IntAct
387	4983	HPRD,INstruct,PINA
387	5147	HPRD,PINA
387	5335	BioGRID,HPRD,PINA,SignaLink2.0
387	5337	BioGRID,HPRD,INstruct
387	5364	PINA
387	5445	PINA
387	5566	HPRD,KinomeNetworkX,PhosphositePlus
387	5578	HPRD
387	5585	BioGRID,HPRD,INstruct,IntAct,PINA
387	5586	BioGRID,HPRD,INstruct,PINA
387	5590	HPRD
387	5592	KinomeNetworkX,PhosphositePlus
387	5599	InnateDB,IntAct,PINA
387	5716	PINA
387	5910	BioGRID,HPRD,PINA
387	5923	HPRD
387	6093	BioGRID,HPRD,INstruct,IntAct
387	6103	IntAct
387	6141	PINA
387	6185	IntAct,PINA
387	6233	PINA
387	6242	BioGRID,HPRD,INstruct,InnateDB,IntAct
387	6915	PINA
387	7006	PINA
387	7046	HPRD,INstruct
387	7052	HPRD
387	7126	BioGRID
387	7132	PINA
387	7204	BioGRID,HPRD,PINA
387	7205	HI-II-14_Net,IntAct
387	7220	BioGRID,HPRD,PINA
387	7314	IntAct
387	7316	IntAct,PINA
387	7336	IntAct
387	7409	HPRD,IntAct
387	7410	HPRD
387	7430	PINA
387	7984	IntAct,PINA
387	8452	PINA
387	8506	HPRD,PINA
387	8772	InnateDB,IntAct,PINA
387	8795	PINA
387	8939	IntAct
387	9138	PINA
387	9181	BioGRID,HPRD,PINA
387	9475	PINA
387	9588	PINA
387	9600	HPRD
387	9743	BioGRID,INstruct,PINA,SignaLink2.0
387	9750	BioGRID,HI-II-14_Net,IntAct,PINA
387	9826	BioGRID,HPRD,INstruct,InnateDB,IntAct,MINT,PINA
387	10101	PINA
387	10159	IntAct
387	10226	PINA
387	10256	BioGRID,HPRD,INstruct,InnateDB,IntAct,MINT
387	10276	PINA
387	10399	IntAct,PINA
387	10451	HPRD,PINA
387	10458	PINA
387	10567	HPRD
387	11113	BioGRID,HPRD,INstruct,PINA
387	11177	IntAct
387	11214	BioGRID,HPRD,INstruct,InnateDB,PINA
387	22806	HI-II-14_Net,IntAct
387	23002	HPRD,InnateDB,IntAct,PINA
387	23092	PINA
387	23164	BioGRID,HPRD,INstruct,IntAct,PINA
387	23263	HPRD,PINA
387	23365	BioGRID,HPRD,INstruct,InnateDB,IntAct,MINT,PINA
387	23370	HPRD,PINA
387	23463	HPRD,PINA
387	23526	IntAct
387	23616	HPRD
387	23779	HPRD
387	25791	IntAct,PINA
387	27347	IntAct
387	50619	HPRD,PINA
387	50649	HPRD,PINA
387	50650	BioGRID,HPRD,PINA
387	51291	HPRD
387	51474	IntAct
387	54101	PINA
387	55611	IntAct,MINT,PINA
387	57154	BioGRID,HPRD,IntAct,MINT
387	57522	HPRD,PINA
387	57584	HPRD
387	64750	BioGRID,IntAct
387	64857	HPRD,PINA
387	79658	PINA
387	81624	PINA
387	85415	HPRD,INstruct,PINA
387	85440	HPRD
387	114822	BioGRID,HPRD
387	115557	BioGRID,PINA
387	120892	IntAct,PINA
387	128272	IntAct
387	200734	HPRD
387	253980	BioGRID
388	396	IntAct,PINA
388	398	HPRD,PINA
388	1452	KinomeNetworkX,PhosphositePlus
388	1729	IntAct,PINA
388	1854	IntAct,PINA
388	1994	PINA
388	2200	IntAct,PINA
388	2339	HPRD
388	3192	PINA
388	3608	PINA
388	3643	IntAct,PINA
388	4130	IntAct,PINA
388	4751	IntAct,PINA
388	4831	IntAct,PINA
388	4835	IntAct,PINA
388	5147	HPRD,PINA
388	5229	HPRD
388	5515	HPRD
388	5770	IntAct,PINA
388	5879	BioGRID
388	7126	BioGRID,InnateDB,IntAct,PINA
388	7316	PINA
388	8649	PINA
388	9138	IntAct,PINA
388	9360	IntAct,PINA
388	10289	IntAct,PINA
388	11113	BioGRID,PINA
388	11230	IntAct,PINA
388	23002	IntAct,PINA
388	23603	PINA
388	25791	IntAct,PINA
388	26227	IntAct,PINA
388	29950	IntAct,PINA
388	50650	BioGRID,HPRD,PINA
388	54455	IntAct,PINA
388	83892	IntAct,PINA
388	85415	BioGRID,HPRD,PINA
389	392	HPRD,INstruct,IntAct,PINA
389	396	BioGRID,IntAct,PINA
389	857	PINA
389	1017	PINA
389	1386	IntAct,PINA
389	1729	HPRD,IntAct,PINA
389	2688	IntAct,PINA
389	4163	IntAct,PINA
389	5530	PINA
389	6093	HPRD
389	6242	HPRD
389	7189	IntAct,PINA
389	7316	PINA
389	7428	IntAct,PINA
389	9641	IntAct,PINA
389	9750	HI-II-14_Net,IntAct
389	10256	InnateDB,IntAct,MINT,PINA
389	11113	HPRD,PINA
389	23002	IntAct,PINA
389	54984	IntAct,PINA
389	84708	BioGRID,PINA
390	394	BioGRID,HPRD,PINA
390	2810	InnateDB,IntAct,MINT,PINA
390	2909	PINA
390	5364	BioGRID,IntAct,PINA
390	5590	PhosphositePlus
390	6093	HPRD,INstruct,KinomeNetworkX,PINA,PhosphositePlus
390	6502	BioGRID,PINA
390	7316	PINA
390	7529	IntAct,PINA
390	7534	IntAct,PINA
390	10636	PINA
390	11113	PINA
390	57449	PINA
390	91544	BioGRID,HPRD,PINA
391	396	PINA
391	398	HPRD,PINA
391	1793	HPRD,IntAct,PINA
391	1894	HPRD
391	3895	BioGRID,HPRD,PINA
391	4086	HPRD
391	4089	HPRD
391	4168	HPRD
391	4296	HPRD,PINA
391	5295	InnateDB
391	5337	HPRD
391	7046	HPRD,INstruct
391	7316	PINA
391	7409	HPRD
391	7410	HPRD,INstruct
391	7879	IntAct
391	9844	HPRD,IntAct,PINA
391	10159	IntAct
391	10451	HPRD,PINA
391	10788	HPRD,PINA
391	23263	HPRD
391	26270	PINA
391	63916	HPRD
391	255520	BioGRID,PINA
392	392	HPRD
392	576	HPRD
392	663	BioGRID,HPRD,INstruct,PINA
392	998	BioGRID,HPRD,INstruct,IntAct,PINA
392	2036	HPRD
392	3156	HPRD
392	3326	HPRD
392	3708	HPRD
392	5295	HPRD,PINA
392	5781	HPRD
392	5879	BioGRID,PINA
392	5921	HPRD
392	6604	HPRD
392	6657	PINA
392	6714	HPRD,PINA
392	6789	IntAct
392	7277	HPRD
392	7316	PINA
392	7454	HPRD
392	8887	HPRD
392	11200	IntAct,PINA
392	23095	HPRD
392	51259	IntAct
392	57085	IntAct,PINA
392	79867	IntAct
392	149428	HPRD,PINA
392	200728	IntAct
393	752	PINA
393	4214	PINA
393	4893	HPRD
393	7316	PINA
393	7468	PINA
394	2185	HPRD
394	2547	PINA
394	3643	KinomeNetworkX,PhosphositePlus
394	3678	HPRD
394	3688	HPRD
394	4869	PINA
394	5753	KinomeNetworkX,PhosphositePlus
394	5829	PINA
394	5921	HPRD,INstruct
394	6714	KinomeNetworkX,PhosphositePlus
394	7316	PINA
394	8153	BioGRID,PINA
394	26469	HPRD
394	27289	BioGRID,PINA
394	57154	PINA
394	64750	HPRD,IntAct,PINA
395	84708	PINA
396	396	HPRD,IntAct
396	399	BioGRID,PINA
396	578	IntAct,PINA
396	637	PINA
396	834	InnateDB
396	836	InnateDB,PINA
396	840	InnateDB,PINA
396	841	PINA
396	843	PINA
396	998	BioGRID,HPRD,INstruct,InnateDB,IntAct,PINA
396	1017	PINA
396	1027	HPRD,IntAct,PINA
396	1660	IntAct,PINA
396	1967	IntAct,PINA
396	2099	PINA
396	2130	IntAct,PINA
396	2237	HPRD,IntAct,PINA
396	2521	IntAct,PINA
396	3002	InnateDB
396	3182	IntAct,PINA
396	3575	InnateDB
396	3725	IntAct
396	3728	HPRD,IntAct,PINA
396	4287	PINA
396	4478	PINA
396	4899	PINA
396	4908	InnateDB
396	5058	KinomeNetworkX,PhosphositePlus
396	5566	KinomeNetworkX,PhosphositePlus
396	5578	KinomeNetworkX,PhosphositePlus
396	5597	IntAct,PINA
396	5599	PINA
396	5716	PINA
396	5879	BioGRID,HPRD,INstruct,IntAct
396	5880	BioGRID,HPRD,INstruct,PINA
396	5881	INstruct,IntAct,PINA
396	5962	BioGRID,HPRD,IntAct
396	6391	IntAct,PINA
396	6418	IntAct,PINA
396	6457	HPRD,IntAct,PINA
396	6484	HPRD
396	6613	PINA
396	6714	KinomeNetworkX,PhosphositePlus
396	7013	IntAct,PINA
396	7132	PINA
396	7316	PINA
396	7341	PINA
396	7409	HPRD
396	7430	IntAct,PINA
396	8452	PINA
396	8544	PINA
396	8772	PINA
396	8795	PINA
396	9246	IntAct,PINA
396	9709	IntAct,PINA
396	10206	PINA
396	10642	IntAct,PINA
396	11344	IntAct,PINA
396	23327	HPRD,IntAct,PINA
396	23468	IntAct,PINA
396	23498	IntAct,PINA
396	25913	IntAct,PINA
396	26277	IntAct,PINA
396	51547	PINA
396	51569	IntAct,PINA
396	54926	IntAct,PINA
396	55611	IntAct
396	220988	IntAct,PINA
396	283518	IntAct,PINA
396	387082	HPRD,PINA
397	399	HPRD,INstruct,PINA
397	836	HPRD
397	998	HPRD
397	2185	KinomeNetworkX
397	5578	KinomeNetworkX,PhosphositePlus
397	5879	HPRD,INstruct,IntAct,PINA
397	5880	HPRD,IntAct
397	5881	INstruct,IntAct,PINA
397	6714	KinomeNetworkX,PhosphositePlus
397	6850	PhosphositePlus
397	7316	PINA
397	7409	BioGRID,HPRD,PINA
397	7430	HPRD
397	8452	PINA
397	22890	PINA
397	27063	IntAct,PINA
397	51569	IntAct,PINA
397	59349	PINA
397	64170	InnateDB
398	399	HPRD,PINA
398	998	BioGRID,HPRD,PINA
398	5879	HPRD
398	79036	HI-II-14_Net,IntAct
398	645455	HI-II-14_Net
399	2664	HPRD
399	3757	HPRD,INstruct,PINA
399	7046	HPRD,INstruct
399	7316	PINA
399	10256	InnateDB,IntAct,PINA
399	10813	HPRD,PINA
399	55791	PINA
400	1956	BioGRID,PINA
400	2800	BioGRID,HPRD,PINA
400	2803	BioGRID,HPRD,INstruct,PINA
400	3106	PINA
400	3611	PINA
400	3725	IntAct
400	4311	IntAct,PINA
400	4609	IntAct,PINA
400	5261	PINA
400	6045	InnateDB,PINA
400	7316	PINA
400	8452	PINA
400	8780	IntAct,PINA
400	9648	IntAct,PINA
400	9991	IntAct
400	23612	IntAct,PINA
400	23647	BioGRID,PINA
400	26958	HPRD
400	51665	PINA
400	55290	IntAct,PINA
400	55969	IntAct,PINA
400	60592	HPRD
400	64210	PINA
400	79571	PINA
400	80279	IntAct,PINA
400	121441	IntAct
400	136371	PINA
400	373156	IntAct,PINA
401	401	HPRD
401	1387	HPRD,PINA
401	1388	HPRD
401	5566	HPRD,KinomeNetworkX,PhosphositePlus
401	6667	PINA
401	9464	BioGRID,HPRD,PINA
402	2335	PINA
402	5147	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
402	5515	PINA
402	5516	PINA
402	5522	PINA
402	5528	PINA
402	6613	PINA
402	6904	BioGRID,HPRD,IntAct
402	7316	PINA
402	7809	IntAct,PINA
402	9094	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct
402	23481	PINA
402	23568	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct,PINA
402	54205	PINA
402	79718	HI-II-14_Net,IntAct
402	132320	IntAct
403	2803	HPRD
403	4899	PINA
403	5147	HPRD,IntAct,PINA
403	6102	HPRD,IntAct,PINA
403	6904	IntAct,PINA
403	7088	HPRD,IntAct,PINA
403	7157	HPRD,IntAct,PINA
403	7316	PINA
403	7809	IntAct,PINA
403	7846	HPRD
403	9094	BioGRID,HPRD,INstruct,IntAct,PINA
403	23568	HPRD,PINA
403	55183	IntAct,PINA
403	55791	PINA
403	94137	PINA
403	197131	HPRD,IntAct,PINA
405	405	HPRD,IntAct
405	672	BioGRID,PINA
405	1385	IntAct
405	1457	HPRD,KinomeNetworkX,PhosphositePlus
405	1994	PINA
405	2033	HPRD,PINA
405	2034	BioGRID,HPRD,INstruct,IntAct,PINA
405	2099	HPRD
405	2962	PINA
405	2963	HPRD,PINA
405	3091	BioGRID,HPRD,INstruct,InnateDB,IntAct,PINA
405	3320	PINA
405	4093	HPRD,IntAct,PINA
405	5371	HPRD,PINA
405	5925	PINA
405	6492	BioGRID,HPRD,PINA
405	6493	BioGRID,HPRD,INstruct
405	6667	PINA
405	6714	PINA
405	6923	PINA
405	7126	IntAct,PINA
405	7316	PINA
405	7329	HPRD
405	7514	PINA
405	8453	PINA
405	8456	IntAct
405	8648	BioGRID,HPRD
405	9049	HPRD,PINA
405	9321	HPRD
405	9612	HPRD,IntAct,PINA
405	9759	PINA
405	9915	HPRD
405	10499	BioGRID,HPRD,PINA
405	10728	HPRD,PINA
405	23462	HPRD,PINA
405	23493	HPRD,PINA
405	26054	HPRD
405	51053	IntAct,PINA
405	51135	IntAct,PINA
405	51691	PINA
405	54583	InnateDB
405	55342	IntAct,PINA
405	56616	IntAct,PINA
405	57491	BioGRID,HPRD,PINA
405	57504	IntAct,PINA
405	64344	InnateDB
405	112398	InnateDB
405	112399	InnateDB
405	135112	IntAct
405	139628	IntAct
405	266743	HPRD,PINA
406	1407	BioGRID,HPRD,PINA
406	1454	BioGRID,HPRD,PINA
406	2033	PINA
406	2034	BioGRID,HPRD,INstruct,IntAct,PINA
406	2932	KinomeNetworkX,PhosphositePlus
406	3065	PINA
406	3066	PINA
406	3091	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
406	3131	HPRD
406	3320	HPRD,PINA
406	4862	BioGRID,HPRD,INstruct,PINA
406	5914	PINA
406	6097	BioGRID
406	6256	PINA
406	6612	PINA
406	6613	PINA
406	7316	PINA
406	7329	HPRD
406	7337	BioGRID
406	8553	HPRD,INstruct
406	8841	PINA
406	8850	PINA
406	8863	HPRD
406	9149	IntAct,PINA
406	9575	BioGRID,HPRD,INstruct,IntAct,PINA
406	11091	BioGRID
406	23410	PINA
406	23411	BioGRID,PINA
406	51564	PINA
406	266743	HPRD,PINA
407	407	HPRD
407	408	BioGRID,IntAct,PINA
407	409	IntAct,PINA
407	826	HPRD,IntAct,PINA
407	1213	HPRD,INstruct,PINA
407	1457	HPRD,PINA
407	1459	PINA
407	1856	HPRD,IntAct,PINA
407	2492	HPRD
407	2652	HPRD
407	4193	PINA
407	5071	PINA
407	5609	HPRD,IntAct,PINA
407	5724	HPRD,PINA
407	5730	PINA
407	6010	HPRD,PINA
407	6039	HPRD,IntAct,PINA
407	6714	HPRD,PINA
407	7316	PINA
407	8027	PINA
407	8120	PINA
407	8546	HPRD
407	9146	PINA
407	9267	PINA
407	10733	HI-II-14_Net,IntAct
407	23099	HI-II-14_Net,IntAct
407	27232	HPRD,IntAct,PINA
407	83737	PINA
407	84838	BioGRID,HI-II-14_Net,HPRD,InnateDB,IntAct,PINA
407	94233	HPRD
407	283248	HPRD,IntAct,PINA
408	409	BioGRID,IntAct
408	498	IntAct,PINA
408	506	IntAct,PINA
408	545	IntAct,PINA
408	573	IntAct,PINA
408	695	IntAct,PINA
408	728	HPRD,PINA
408	800	IntAct,PINA
408	801	IntAct,PINA
408	808	BioGRID
408	919	IntAct
408	998	IntAct,PINA
408	1072	BioGRID,IntAct,PINA
408	1105	PINA
408	1211	IntAct,PINA
408	1213	BioGRID,HPRD,INstruct,IntAct,PINA
408	1234	HPRD,PINA
408	1261	IntAct,PINA
408	1357	IntAct,PINA
408	1432	PINA,SignaLink2.0
408	1445	BioGRID,HPRD,PINA
408	1447	IntAct,PINA
408	1457	IntAct,PINA
408	1608	IntAct,PINA
408	1736	IntAct,PINA
408	1756	IntAct,PINA
408	1759	IntAct,PINA
408	1855	HPRD,PINA,SignaLink2.0
408	1856	BioGRID,HPRD,PINA,SignaLink2.0
408	1909	PINA
408	1917	IntAct,PINA
408	1956	IntAct
408	1975	IntAct,PINA
408	2017	IntAct,PINA
408	2194	IntAct,PINA
408	2268	HPRD
408	2316	HPRD,IntAct,PINA
408	2776	MINT,PINA
408	2778	MINT,PINA
408	2782	BioGRID,PINA
408	2869	IntAct
408	2932	PINA
408	2934	BioGRID,IntAct,PINA
408	3006	IntAct,PINA
408	3014	IntAct,PINA
408	3020	IntAct,PINA
408	3055	HPRD
408	3061	PINA
408	3069	IntAct,PINA
408	3091	PINA
408	3178	IntAct,PINA
408	3187	IntAct,PINA
408	3190	IntAct,PINA
408	3192	IntAct,PINA
408	3303	PINA
408	3309	IntAct,PINA
408	3312	BioGRID,IntAct,PINA
408	3313	IntAct,PINA
408	3320	IntAct,PINA
408	3480	IntAct,PINA
408	3579	HPRD,PINA
408	3611	IntAct,PINA
408	3716	PINA
408	3725	IntAct
408	3795	IntAct,PINA
408	3839	IntAct,PINA
408	3895	IntAct,PINA
408	3984	BioGRID,PINA
408	4038	IntAct,PINA
408	4131	IntAct,PINA
408	4193	BioGRID,IntAct,SignaLink2.0
408	4214	IntAct,PINA
408	4217	BioGRID,IntAct,MINT,PINA
408	4489	IntAct,MINT,PINA
408	4619	IntAct,PINA
408	4627	IntAct,PINA
408	4637	IntAct,PINA
408	4641	IntAct,PINA
408	4670	IntAct,PINA
408	4691	BioGRID,IntAct,PINA
408	4719	IntAct
408	4734	PINA
408	4792	BioGRID,HPRD,IntAct,PINA
408	4851	PINA
408	4869	IntAct,PINA
408	4904	IntAct,PINA
408	4905	HPRD,PINA
408	4985	BioGRID,HPRD,PINA
408	5034	IntAct,PINA
408	5071	BioGRID,PINA
408	5144	BioGRID,PINA
408	5209	IntAct,PINA
408	5286	IntAct,PINA
408	5296	BioGRID,IntAct,PINA
408	5315	BioGRID,IntAct,PINA
408	5434	IntAct,PINA
408	5478	IntAct
408	5494	BioGRID,IntAct,PINA
408	5495	BioGRID,IntAct,PINA
408	5594	HPRD,KinomeNetworkX,PINA,PhosphositePlus,SignaLink2.0
408	5595	HPRD,KinomeNetworkX,PINA,PhosphositePlus,SignaLink2.0
408	5601	BioGRID,HI-II-14_Net,IntAct,PINA
408	5602	BioGRID,IntAct
408	5606	BioGRID,PINA
408	5724	BioGRID,PINA
408	5734	PINA
408	5744	BioGRID,HPRD,PINA
408	5745	HPRD
408	5861	IntAct,PINA
408	5900	HPRD,PINA
408	5998	IntAct,PINA
408	6093	IntAct,PINA
408	6122	IntAct,PINA
408	6128	IntAct,PINA
408	6130	IntAct,PINA
408	6138	IntAct,PINA
408	6146	IntAct,PINA
408	6187	IntAct,PINA
408	6189	IntAct,PINA
408	6202	IntAct,PINA
408	6218	IntAct,PINA
408	6233	PINA
408	6280	BioGRID,IntAct,PINA
408	6295	IntAct,PINA
408	6358	IntAct,PINA
408	6416	IntAct
408	6548	PINA
408	6553	HPRD,PINA
408	6608	IntAct,PINA,SignaLink2.0
408	6622	PINA
408	6632	IntAct,PINA
408	6709	IntAct,PINA
408	6714	BioGRID
408	6721	IntAct,PINA
408	6949	BioGRID,IntAct,PINA
408	7112	IntAct,PINA
408	7171	IntAct,PINA
408	7189	IntAct,PINA
408	7201	HPRD
408	7273	IntAct,PINA
408	7277	IntAct,PINA
408	7278	IntAct,PINA
408	7280	IntAct,PINA
408	7311	IntAct,PINA
408	7314	IntAct,PINA
408	7316	PINA
408	7431	IntAct,PINA
408	7520	IntAct,PINA
408	7525	IntAct,PINA
408	7528	BioGRID,IntAct,PINA
408	7529	IntAct,PINA
408	7531	IntAct,PINA
408	7532	IntAct,PINA
408	7533	IntAct,PINA
408	7534	IntAct,PINA
408	7791	IntAct,PINA
408	8027	BioGRID,PINA
408	8241	IntAct,PINA
408	8312	PINA
408	8348	IntAct,PINA
408	8359	IntAct,PINA
408	8525	IntAct,PINA
408	8526	IntAct,PINA
408	8546	IntAct,PINA
408	8643	IntAct,PINA
408	8668	IntAct,PINA
408	8899	IntAct,PINA
408	8943	IntAct,PINA
408	8969	IntAct,PINA
408	8971	IntAct,PINA
408	9118	IntAct,PINA
408	9128	PINA
408	9146	BioGRID,IntAct,PINA
408	9221	BioGRID,IntAct,PINA
408	9248	PINA
408	9266	BioGRID,HPRD,PINA
408	9267	BioGRID
408	9406	BioGRID,IntAct,PINA
408	9533	IntAct,PINA
408	9672	IntAct,PINA
408	9743	IntAct,PINA
408	9774	IntAct,PINA
408	9967	IntAct,PINA
408	10048	IntAct,PINA
408	10092	IntAct,PINA
408	10146	IntAct,PINA
408	10189	IntAct,PINA
408	10202	IntAct,PINA
408	10273	PINA
408	10419	IntAct,PINA
408	10644	IntAct,PINA
408	10783	IntAct,PINA
408	10849	IntAct,PINA
408	10927	IntAct,PINA
408	10970	IntAct,PINA
408	10971	BioGRID,IntAct,PINA
408	10992	IntAct,PINA
408	11004	IntAct,PINA
408	11127	IntAct,PINA
408	11329	BioGRID,IntAct,PINA
408	23012	IntAct,PINA
408	23032	PINA
408	23099	HPRD,IntAct,PINA
408	23164	IntAct,PINA
408	23168	IntAct,PINA
408	23246	IntAct,PINA
408	23358	IntAct,PINA
408	23481	IntAct,PINA
408	23524	IntAct,PINA
408	25885	IntAct,PINA
408	25913	IntAct,PINA
408	26056	IntAct,PINA
408	26153	IntAct,PINA
408	27232	BioGRID,HPRD,IntAct,PINA
408	29766	IntAct,PINA
408	51133	IntAct,PINA
408	51365	IntAct
408	51474	IntAct,PINA
408	53353	IntAct,PINA
408	54331	PINA
408	55505	IntAct,PINA
408	55567	IntAct,PINA
408	55661	IntAct,PINA
408	55681	IntAct,PINA
408	57026	PINA
408	57561	PINA
408	60468	IntAct,PINA
408	64425	IntAct,PINA
408	79084	IntAct,PINA
408	83737	BioGRID,PINA
408	84661	IntAct,PINA
408	84717	BioGRID,IntAct,PINA
408	84790	IntAct,PINA
408	91947	PINA
408	92714	PINA
408	103910	IntAct,PINA
408	134147	IntAct,PINA
408	134957	IntAct,PINA
408	144402	IntAct,PINA
408	160851	IntAct,PINA
408	203068	IntAct,PINA
408	220988	IntAct,PINA
408	285855	IntAct,PINA
408	317772	IntAct,PINA
408	345651	IntAct
409	554	HPRD,PINA
409	575	PINA
409	708	IntAct,PINA
409	728	HPRD,PINA
409	801	IntAct,PINA
409	808	BioGRID
409	817	IntAct,PINA
409	823	IntAct,PINA
409	829	IntAct,PINA
409	830	IntAct,PINA
409	908	IntAct,PINA
409	998	IntAct,PINA
409	1018	IntAct,PINA
409	1019	IntAct,PINA
409	1022	IntAct,PINA
409	1063	IntAct,PINA
409	1072	BioGRID,IntAct,PINA
409	1147	InnateDB,IntAct,PINA
409	1173	HPRD,PINA
409	1192	IntAct,PINA
409	1207	IntAct,PINA
409	1211	IntAct,PINA
409	1212	IntAct,PINA
409	1213	HPRD,INstruct,PINA
409	1445	PINA
409	1447	IntAct,PINA
409	1457	BioGRID,HPRD,IntAct,KinomeNetworkX,PINA,PhosphositePlus
409	1459	HPRD
409	1495	InnateDB,IntAct,PINA
409	1500	IntAct,PINA
409	1503	IntAct,PINA
409	1627	IntAct,PINA
409	1653	IntAct,PINA
409	1654	IntAct,PINA
409	1655	IntAct,PINA
409	1665	IntAct,PINA
409	1736	IntAct,PINA
409	1778	IntAct,PINA
409	1815	PINA
409	1856	HPRD
409	1909	PINA
409	1915	IntAct,PINA
409	1917	IntAct,PINA
409	1938	IntAct,PINA
409	1956	InnateDB,IntAct
409	1975	IntAct,PINA
409	2017	InnateDB,IntAct,PINA
409	2022	InnateDB,IntAct,PINA
409	2079	IntAct,PINA
409	2091	BioGRID,IntAct,PINA
409	2194	IntAct,PINA
409	2316	BioGRID,HPRD,IntAct,PINA
409	2547	IntAct,PINA
409	2597	IntAct,PINA
409	2641	PINA
409	2934	BioGRID,IntAct,PINA
409	3006	IntAct,PINA
409	3014	IntAct,PINA
409	3024	IntAct,PINA
409	3061	PINA
409	3066	IntAct,PINA
409	3178	IntAct,PINA
409	3181	PINA
409	3183	IntAct,PINA
409	3184	IntAct,PINA
409	3185	IntAct,PINA
409	3187	IntAct,PINA
409	3188	IntAct,PINA
409	3190	IntAct,PINA
409	3192	IntAct,PINA
409	3276	IntAct,PINA
409	3303	PINA
409	3305	IntAct,PINA
409	3309	IntAct,PINA
409	3310	IntAct,PINA
409	3312	BioGRID,IntAct,PINA
409	3326	IntAct,PINA
409	3358	HPRD
409	3480	BioGRID,PINA
409	3609	IntAct,PINA
409	3611	IntAct,PINA
409	3802	InnateDB
409	3837	IntAct,PINA
409	3839	IntAct,PINA
409	3840	IntAct,PINA
409	3930	IntAct,PINA
409	3973	PINA
409	3984	BioGRID,PINA
409	4131	IntAct,PINA
409	4172	IntAct,PINA
409	4193	BioGRID,HPRD,IntAct,PINA
409	4214	InnateDB,IntAct,PINA
409	4217	BioGRID,HPRD,IntAct,PINA
409	4301	IntAct,PINA
409	4627	IntAct,PINA
409	4628	IntAct,PINA
409	4637	IntAct,PINA
409	4641	IntAct,PINA
409	4659	IntAct,PINA
409	4670	IntAct,PINA
409	4673	IntAct,PINA
409	4691	BioGRID,IntAct,PINA
409	4734	BioGRID,InnateDB,IntAct,PINA
409	4792	BioGRID,HPRD,InnateDB,PINA
409	4820	IntAct,PINA
409	4841	IntAct,PINA
409	4869	IntAct,PINA
409	4899	PINA
409	4904	IntAct,PINA
409	4922	HPRD
409	4923	HPRD
409	4985	HPRD,PINA
409	5021	HPRD
409	5034	IntAct,PINA
409	5042	IntAct,PINA
409	5071	BioGRID,PINA
409	5144	BioGRID,IntAct,PINA
409	5209	IntAct,PINA
409	5256	IntAct,PINA
409	5286	IntAct,PINA
409	5315	BioGRID,IntAct,PINA
409	5434	IntAct,PINA
409	5478	IntAct,PINA
409	5494	BioGRID,IntAct,PINA
409	5495	BioGRID,InnateDB,IntAct,PINA
409	5518	IntAct,PINA
409	5524	PINA
409	5594	BioGRID,HPRD,InnateDB,IntAct,PINA,PhosphositePlus
409	5595	InnateDB,IntAct,PINA,PhosphositePlus
409	5601	BioGRID,HI-II-14_Net,IntAct,PINA
409	5602	BioGRID,HPRD,IntAct
409	5604	PINA
409	5724	HPRD,PINA
409	5725	IntAct,PINA
409	5730	BioGRID,PINA
409	5878	IntAct,PINA
409	5894	HPRD
409	5900	BioGRID,HPRD,PINA
409	5905	IntAct,PINA
409	6117	IntAct,PINA
409	6122	IntAct,PINA
409	6124	IntAct,PINA
409	6128	IntAct,PINA
409	6129	IntAct,PINA
409	6130	IntAct,PINA
409	6135	IntAct,PINA
409	6136	IntAct,PINA
409	6138	IntAct,PINA
409	6141	IntAct,PINA
409	6143	IntAct,PINA
409	6144	IntAct,PINA
409	6146	IntAct,PINA
409	6154	IntAct,PINA
409	6156	IntAct,PINA
409	6158	IntAct,PINA
409	6160	IntAct,PINA
409	6165	IntAct,PINA
409	6175	IntAct,PINA
409	6176	IntAct,PINA
409	6181	IntAct,PINA
409	6185	IntAct,PINA
409	6188	IntAct,PINA
409	6189	IntAct,PINA
409	6191	IntAct,PINA
409	6194	IntAct,PINA
409	6201	IntAct,PINA
409	6202	IntAct,PINA
409	6207	IntAct,PINA
409	6218	IntAct,PINA
409	6223	IntAct,PINA
409	6233	PINA
409	6280	BioGRID,IntAct,PINA
409	6295	IntAct,PINA
409	6389	IntAct,PINA
409	6416	BioGRID,IntAct,PINA
409	6421	IntAct,PINA
409	6553	BioGRID,HPRD,PINA
409	6601	HPRD,IntAct,PINA
409	6608	IntAct,PINA
409	6632	IntAct,PINA
409	6633	IntAct,PINA
409	6709	IntAct,PINA
409	6711	IntAct,PINA
409	6714	BioGRID,PINA
409	6733	IntAct,PINA
409	6772	IntAct,PINA
409	6885	IntAct,PINA
409	6915	PINA
409	6949	BioGRID,IntAct,PINA
409	7049	HPRD
409	7112	IntAct,PINA
409	7187	PINA
409	7189	BioGRID,PINA
409	7200	HPRD
409	7277	IntAct,PINA
409	7278	IntAct,PINA
409	7280	IntAct,PINA
409	7311	IntAct,PINA
409	7314	IntAct,PINA
409	7316	BioGRID,PINA
409	7415	IntAct,PINA
409	7431	IntAct,PINA
409	7465	IntAct,PINA
